step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
7,PAYMENT,1360.26,C1969012937,22077.0,20716.74,M2035805891,0.0,0.0,0,0
35,PAYMENT,9602.19,C120830496,22031.0,12428.81,M924619296,0.0,0.0,0,0
357,PAYMENT,10258.65,C1712600849,0.0,0.0,M1749199237,0.0,0.0,0,0
376,CASH_OUT,79355.33,C37472758,14045.0,0.0,C968861957,2096221.06,2175576.39,0,0
40,CASH_IN,98199.99,C48192428,331659.51,429859.5,C1082082870,1663170.26,1564970.28,0,0
240,PAYMENT,6571.44,C2066090978,119999.0,113427.56,M1716471768,0.0,0.0,0,0
163,CASH_OUT,98828.84,C1880433703,37223.0,0.0,C985332108,0.0,98828.84,0,0
716,CASH_IN,248029.71,C2115972351,2496.0,250525.71,C1878623873,39496.46,0.0,0,0
209,PAYMENT,7378.59,C184375898,409842.98,402464.39,M1742276071,0.0,0.0,0,0
11,PAYMENT,10407.91,C1507609969,0.0,0.0,M1173994467,0.0,0.0,0,0
16,CASH_OUT,242505.41,C1451983108,0.0,0.0,C1322942971,2785464.4,3830711.8,0,0
397,TRANSFER,1377780.81,C1451826067,0.0,0.0,C1488254235,3511870.12,4889650.93,0,0
356,CASH_OUT,243422.44,C1534986634,0.0,0.0,C972020295,1274006.92,1517429.36,0,0
393,PAYMENT,11612.14,C560180505,0.0,0.0,M413254494,0.0,0.0,0,0
137,CASH_OUT,230199.68,C1856249191,0.0,0.0,C801194991,332003.43,491409.49,0,0
518,CASH_IN,507378.8,C1205827573,4953144.98,5460523.77,C437224044,2187589.23,1680210.43,0,0
19,CASH_OUT,33238.68,C1626749619,0.0,0.0,C976803962,162107.03,195345.7,0,0
164,CASH_IN,147134.42,C625704830,50773.2,197907.63,C1835722340,631177.82,242618.8,0,0
228,PAYMENT,53221.67,C1670314386,68956.0,15734.33,M1901687781,0.0,0.0,0,0
354,TRANSFER,1239072.12,C1056677019,0.0,0.0,C2031817051,1359829.2,2598901.32,0,0
142,CASH_OUT,20587.66,C132986563,0.0,0.0,C399978295,3176486.82,3234913.82,0,0
355,CASH_OUT,174297.43,C1779311229,89027.0,0.0,C373456061,0.0,174297.43,0,0
18,CASH_OUT,317354.82,C555835907,0.0,0.0,C1304739738,720419.34,1037774.16,0,0
19,CASH_IN,122429.98,C1544163710,2809525.14,2931955.13,C1295739047,230882.41,108452.43,0,0
251,PAYMENT,13217.89,C247372467,0.0,0.0,M1868355079,0.0,0.0,0,0
347,PAYMENT,581.8,C1186417031,0.0,0.0,M1835648134,0.0,0.0,0,0
252,CASH_OUT,64393.65,C1102141887,0.0,0.0,C1436402817,2220227.95,2284621.61,0,0
355,PAYMENT,1051.25,C403412751,352713.96,351662.71,M2001098397,0.0,0.0,0,0
154,PAYMENT,5537.94,C925751232,1206.0,0.0,M503669772,0.0,0.0,0,0
159,CASH_OUT,137723.07,C324398428,0.0,0.0,C2004762011,249936.65,387659.72,0,0
353,CASH_OUT,384094.75,C342619033,0.0,0.0,C1594778194,4491699.33,4875794.09,0,0
307,CASH_OUT,163789.4,C1125250900,153729.0,0.0,C206903515,818424.5,982213.9,0,0
130,PAYMENT,33802.11,C1228754271,30351.0,0.0,M905343439,0.0,0.0,0,0
281,PAYMENT,6419.4,C1443372446,0.0,0.0,M382092865,0.0,0.0,0,0
215,PAYMENT,6289.2,C1268381429,21342.0,15052.8,M2134077624,0.0,0.0,0,0
17,CASH_IN,56835.67,C1854036789,959958.52,1016794.19,C716200734,2816845.79,2760010.11,0,0
201,CASH_IN,75567.12,C563644425,4886361.77,4961928.89,C761924624,519605.14,444038.02,0,0
163,CASH_OUT,59026.77,C1002719440,1706.0,0.0,C2004418283,271767.27,330794.04,0,0
11,PAYMENT,10391.02,C864762703,937073.23,926682.2,M1475301494,0.0,0.0,0,0
9,PAYMENT,19289.49,C1791635006,0.0,0.0,M1269618031,0.0,0.0,0,0
129,TRANSFER,949781.87,C377455642,0.0,0.0,C976082192,2637431.55,3587213.42,0,0
688,CASH_IN,196269.46,C148478424,896593.52,1092862.98,C2137465521,1307222.04,1110952.58,0,0
252,CASH_OUT,192275.53,C548219134,20927.0,0.0,C964275547,64079.66,256355.19,0,0
163,TRANSFER,344980.35,C1107256074,0.0,0.0,C2117830182,9232883.63,9577863.98,0,0
403,TRANSFER,6374093.12,C957918174,0.0,0.0,C884082028,1.128448149E7,1.76585746E7,0,0
207,CASH_OUT,13475.1,C589825126,0.0,0.0,C522688843,223646.82,237121.92,0,0
163,PAYMENT,13540.61,C449486526,24633.0,11092.39,M1935900824,0.0,0.0,0,0
379,CASH_OUT,139197.12,C845771156,0.0,0.0,C774005176,7648227.2,7787424.32,0,0
276,CASH_OUT,57612.92,C402589128,166.0,0.0,C1330371586,55294.53,112907.45,0,0
37,TRANSFER,940894.3,C1199546270,31833.0,0.0,C1384581122,555119.12,1496013.41,0,0
307,CASH_OUT,37512.33,C2011249454,395830.26,358317.93,C1836532166,163949.73,201462.07,0,0
9,PAYMENT,8174.48,C1577303043,0.0,0.0,M1210074164,0.0,0.0,0,0
326,PAYMENT,6202.83,C567510044,0.0,0.0,M1973759625,0.0,0.0,0,0
405,CASH_IN,216018.08,C418622716,6241135.12,6457153.2,C913180151,443587.16,227569.08,0,0
12,PAYMENT,9951.51,C1705696347,1590.0,0.0,M1645361384,0.0,0.0,0,0
164,PAYMENT,4279.96,C1416542337,11457.0,7177.04,M1838101307,0.0,0.0,0,0
282,PAYMENT,4550.62,C560885256,9036.0,4485.38,M577065266,0.0,0.0,0,0
132,TRANSFER,1130069.64,C1674902200,0.0,0.0,C2040498751,1266827.6,2396897.25,0,0
230,CASH_OUT,65315.88,C2097116540,37.0,0.0,C341129083,0.0,65315.88,0,0
182,PAYMENT,1209.47,C1002680205,30985.0,29775.53,M1406918301,0.0,0.0,0,0
393,CASH_OUT,454105.42,C449771520,0.0,0.0,C1207101955,1891682.48,2345787.9,0,0
349,CASH_OUT,117314.55,C1244251371,0.0,0.0,C1599339249,3160845.09,3278159.64,0,0
37,PAYMENT,17232.88,C795642400,81679.88,64447.0,M754520065,0.0,0.0,0,0
155,PAYMENT,6042.85,C682120377,0.0,0.0,M868219231,0.0,0.0,0,0
397,PAYMENT,23280.15,C737682888,11159.0,0.0,M1192523578,0.0,0.0,0,0
397,CASH_IN,185378.17,C967026884,9908881.3,1.009425947E7,C1234302497,266085.16,80706.99,0,0
19,CASH_IN,113026.73,C571504794,3905151.93,4018178.67,C1118557066,515500.28,402473.55,0,0
155,CASH_OUT,97211.5,C372596905,11338.0,0.0,C1321967947,0.0,97211.5,0,0
397,PAYMENT,14647.46,C1159286896,0.0,0.0,M1096121756,0.0,0.0,0,0
8,PAYMENT,11239.98,C1514062479,1633725.15,1622485.17,M1965694701,0.0,0.0,0,0
163,PAYMENT,5076.06,C590188281,212220.08,207144.02,M1690348467,0.0,0.0,0,0
139,PAYMENT,21964.94,C951580580,0.0,0.0,M99144509,0.0,0.0,0,0
348,PAYMENT,24281.48,C434830316,1501.0,0.0,M1342134522,0.0,0.0,0,0
206,CASH_OUT,172475.32,C1142081468,11057.0,0.0,C1943151996,1800449.05,2193727.86,0,0
212,CASH_OUT,81884.67,C1795850270,0.0,0.0,C656097000,2488441.35,2570326.02,0,0
694,PAYMENT,5173.69,C727500155,39681.0,34507.31,M376480980,0.0,0.0,0,0
522,PAYMENT,9118.37,C1548303309,10870.0,1751.63,M789950135,0.0,0.0,0,0
139,TRANSFER,69164.01,C759128379,186.0,0.0,C165942775,238132.08,307296.09,0,0
139,TRANSFER,166668.15,C1647971872,41009.0,0.0,C1919370274,9581.0,176249.15,0,0
306,TRANSFER,1205702.05,C391482418,47309.0,0.0,C862136682,0.0,1205702.05,0,0
208,CASH_IN,207236.37,C795272497,6319265.94,6526502.31,C1496139271,1908760.78,1701524.41,0,0
331,CASH_OUT,78593.82,C1348602909,25899.01,0.0,C837546198,1859802.44,1938396.26,0,0
260,CASH_OUT,74323.74,C1668603141,65057.87,0.0,C940292319,1362549.42,1436873.16,0,0
202,TRANSFER,1050481.21,C1142846143,175.0,0.0,C1451404938,0.0,1050481.21,0,0
335,CASH_OUT,71446.62,C1801633529,0.0,0.0,C2092923466,74701.4,146148.03,0,0
236,PAYMENT,14281.05,C774536702,0.0,0.0,M680815995,0.0,0.0,0,0
259,PAYMENT,8086.54,C18395939,11385.0,3298.46,M667757003,0.0,0.0,0,0
277,CASH_OUT,118229.07,C1920106619,145835.0,27605.93,C1102113122,3468760.44,3586989.51,0,0
19,PAYMENT,5041.89,C998613506,19040.0,13998.11,M741008518,0.0,0.0,0,0
260,CASH_IN,133886.46,C2108675716,330090.42,463976.89,C1669031131,738739.17,604852.71,0,0
255,CASH_OUT,37583.15,C33264390,10257.0,0.0,C1737725921,160503.63,198086.79,0,0
382,PAYMENT,199.85,C1083514314,41351.0,41151.15,M1902262973,0.0,0.0,0,0
401,CASH_IN,168167.0,C1632962432,2691892.36,2860059.36,C1854714462,985798.36,817631.36,0,0
133,CASH_IN,185801.18,C1397645237,4745149.79,4930950.97,C302025300,2355549.26,2070634.79,0,0
399,PAYMENT,4547.72,C1449504532,0.0,0.0,M33913353,0.0,0.0,0,0
153,CASH_IN,74721.38,C1171992311,7462486.91,7537208.29,C303246305,843770.51,769049.13,0,0
179,CASH_IN,183937.25,C527855322,28842.0,212779.25,C1681202502,8732195.23,8548257.98,0,0
139,CASH_IN,49985.65,C1622818500,2.053293113E7,2.058291678E7,C1306298630,761060.52,711074.87,0,0
357,CASH_OUT,369630.42,C972145779,0.0,0.0,C108482281,3737648.18,4107278.6,0,0
234,CASH_OUT,236072.23,C1532012130,12061.0,0.0,C455681287,970520.81,1206593.04,0,0
594,CASH_OUT,24579.41,C1586275862,3068.0,0.0,C868929264,0.0,24579.41,0,0
262,TRANSFER,249459.53,C2096103957,0.0,0.0,C475489912,350350.4,599809.93,0,0
299,CASH_OUT,414608.9,C1932301384,0.0,0.0,C1929131220,3143847.87,3805128.09,0,0
134,CASH_OUT,53823.84,C707533482,103649.0,49825.16,C1645168035,1590.4,55414.24,0,0
401,CASH_OUT,284583.3,C651256632,1401.0,0.0,C555603198,0.0,284583.3,0,0
259,CASH_IN,22250.15,C1872851454,5004200.44,5026450.6,C1213484877,2439828.3,2417578.15,0,0
16,CASH_OUT,410697.5,C960656568,204049.0,0.0,C405786034,0.0,410697.5,0,0
373,PAYMENT,39632.6,C734965634,0.0,0.0,M677239303,0.0,0.0,0,0
331,CASH_OUT,68608.61,C388211058,0.0,0.0,C1265984816,548503.7,617112.31,0,0
374,CASH_OUT,83264.41,C402509145,298081.0,214816.59,C2040651407,84647.59,167912.0,0,0
540,CASH_OUT,142922.2,C188113081,0.0,0.0,C816411714,489643.66,632565.86,0,0
47,DEBIT,5903.07,C15661945,1856.0,0.0,C1887472353,78603.79,84506.86,0,0
251,CASH_OUT,119442.92,C799753845,0.0,0.0,C1634945427,4153376.97,4272819.89,0,0
380,CASH_IN,633530.08,C866928049,3063164.65,3696694.73,C1491430000,3415775.63,2782245.55,0,0
279,PAYMENT,6553.54,C1041509206,0.0,0.0,M1888649802,0.0,0.0,0,0
259,CASH_OUT,258051.12,C218153609,49818.0,0.0,C890759787,953189.74,1211240.87,0,0
349,CASH_OUT,240521.25,C1514895416,0.0,0.0,C1994551347,416001.69,656522.94,0,0
232,CASH_IN,380618.21,C1054160691,459.0,381077.21,C1519865114,112259.56,0.0,0,0
19,PAYMENT,3330.7,C1802170571,936.0,0.0,M1386189834,0.0,0.0,0,0
252,CASH_IN,301821.57,C1942150688,99982.0,401803.57,C790533803,446708.84,144887.27,0,0
571,CASH_IN,252498.67,C287787872,7341316.39,7593815.05,C335867042,1561658.34,1309159.67,0,0
180,PAYMENT,1431.76,C770381673,0.0,0.0,M1337803551,0.0,0.0,0,0
304,CASH_IN,173683.8,C1798173074,30152.0,203835.8,C690887623,344302.94,170619.14,0,0
235,CASH_OUT,121579.08,C366425580,118692.9,0.0,C1693983363,256696.89,378275.97,0,0
9,CASH_OUT,125719.56,C614290466,0.0,0.0,C347696158,1.692365525E7,1.726850056E7,0,0
17,CASH_OUT,6864.19,C1697932129,25505.0,18640.81,C776749939,3921895.84,3968926.29,0,0
41,CASH_OUT,202074.85,C1997415514,0.0,0.0,C70091360,1443757.77,1645832.62,0,0
250,PAYMENT,13515.3,C85260838,28796.0,15280.7,M844244786,0.0,0.0,0,0
186,PAYMENT,3862.02,C1891267586,0.0,0.0,M1485574387,0.0,0.0,0,0
234,CASH_OUT,42257.05,C931369743,0.0,0.0,C1681136671,221894.94,264151.99,0,0
254,CASH_IN,9737.69,C201314744,1968.0,11705.69,C169901715,103967.62,94229.94,0,0
404,CASH_OUT,210983.97,C1944433128,5074.0,0.0,C121791891,2539283.96,2750267.92,0,0
275,CASH_OUT,64191.88,C258820749,0.0,0.0,C415185568,515430.86,579622.74,0,0
236,PAYMENT,17340.2,C148551561,0.0,0.0,M1721465702,0.0,0.0,0,0
375,CASH_IN,253538.75,C844216032,132968.0,386506.75,C1690837172,7674.77,0.0,0,0
379,CASH_OUT,114860.92,C398844163,0.0,0.0,C1198669333,137196.51,252057.43,0,0
354,PAYMENT,838.43,C221060736,20514.0,19675.57,M1087645468,0.0,0.0,0,0
370,CASH_IN,126260.27,C1125768057,1797124.46,1923384.73,C1938309274,6561046.25,6434785.98,0,0
354,PAYMENT,688.97,C57858449,26804.6,26115.63,M1312617679,0.0,0.0,0,0
12,CASH_OUT,258889.01,C1586614021,16140.0,0.0,C1542085503,120.0,0.0,0,0
36,CASH_OUT,298624.93,C1811866511,0.0,0.0,C2089779261,772215.03,1070839.96,0,0
573,TRANSFER,200002.89,C1906077822,10877.0,0.0,C1357211229,62919.84,262922.73,0,0
211,CASH_OUT,125789.29,C881391456,164196.0,38406.71,C846072778,0.0,125789.29,0,0
284,PAYMENT,10866.9,C949974504,143167.65,132300.74,M1494961061,0.0,0.0,0,0
163,CASH_IN,74987.55,C409054973,41574.0,116561.55,C133876725,0.0,0.0,0,0
134,PAYMENT,19410.17,C1542333319,0.0,0.0,M1608835525,0.0,0.0,0,0
206,CASH_IN,481971.39,C1988461034,4448.0,486419.39,C404907914,0.0,0.0,0,0
11,PAYMENT,15192.06,C1871667527,3445.0,0.0,M1299364961,0.0,0.0,0,0
324,PAYMENT,3476.17,C983845752,0.0,0.0,M2128952921,0.0,0.0,0,0
15,TRANSFER,92459.87,C1037409862,0.0,0.0,C1478641356,105459.24,197919.11,0,0
356,CASH_IN,162923.16,C82743579,3341606.65,3504529.81,C1424887620,1234778.94,1071855.78,0,0
225,CASH_IN,44254.86,C1037182598,1.883177443E7,1.887602929E7,C1485459555,145750.67,101495.81,0,0
34,CASH_IN,614556.0,C557416720,4386612.89,5001168.89,C1108093045,1508758.6,894202.6,0,0
14,CASH_IN,27242.96,C2124971811,2.228632842E7,2.231357139E7,C583265767,59793.0,0.0,0,0
120,TRANSFER,1121476.62,C1567120272,0.0,0.0,C1768920392,2334922.4,3456399.02,0,0
189,CASH_IN,185048.5,C1342130510,3024550.37,3209598.87,C664014602,439807.91,0.0,0,0
94,PAYMENT,14945.5,C1226817220,14788.0,0.0,M349782597,0.0,0.0,0,0
357,PAYMENT,28047.73,C2094136439,0.0,0.0,M1682663544,0.0,0.0,0,0
39,TRANSFER,101331.95,C1439293012,0.0,0.0,C1532605427,258005.0,359336.95,0,0
215,TRANSFER,483768.12,C1009910171,0.0,0.0,C454972648,7001637.01,7485405.13,0,0
21,CASH_OUT,52635.34,C1513823363,10154.0,0.0,C1618215235,527989.88,580625.22,0,0
19,PAYMENT,5755.3,C104712771,21591.0,15835.7,M1529294015,0.0,0.0,0,0
231,CASH_OUT,7920.54,C915050221,0.0,0.0,C1386516555,25273.0,218108.86,0,0
207,PAYMENT,7124.94,C1658517721,50387.0,43262.06,M412071451,0.0,0.0,0,0
252,TRANSFER,245755.76,C1477431404,0.0,0.0,C69330902,1014455.05,1260210.81,0,0
177,PAYMENT,2335.95,C1590138870,0.0,0.0,M540499281,0.0,0.0,0,0
180,PAYMENT,15179.11,C366945166,0.0,0.0,M141150747,0.0,0.0,0,0
345,CASH_IN,221367.78,C414146999,6542236.8,6763604.58,C561803142,444251.83,222884.05,0,0
155,CASH_IN,345735.86,C879191668,113168.0,458903.86,C584424972,0.0,0.0,0,0
546,CASH_IN,182654.18,C248957501,149279.0,331933.18,C1889446044,8164.21,0.0,0,0
308,CASH_IN,255314.59,C1933427117,8836819.12,9092133.71,C110202882,5729929.88,5474615.29,0,0
9,CASH_IN,232726.92,C114922568,8657796.75,8890523.67,C2063124058,783804.33,650908.46,0,0
8,PAYMENT,10045.4,C2044501206,0.0,0.0,M1322800171,0.0,0.0,0,0
277,TRANSFER,98932.88,C1552653001,0.0,0.0,C866295504,2596863.97,2695796.85,0,0
280,CASH_OUT,54546.04,C1837400510,133538.0,78991.96,C283916490,244186.71,298732.75,0,0
302,CASH_IN,177349.82,C1731233804,31257.0,208606.82,C803235840,180902.13,3552.31,0,0
300,PAYMENT,8044.69,C1285397345,0.0,0.0,M384436834,0.0,0.0,0,0
17,CASH_OUT,145321.53,C1508649585,29397.0,0.0,C972829670,4460589.56,4605911.09,0,0
179,CASH_OUT,357792.98,C1772366096,0.0,0.0,C1490424204,4154764.89,4512557.87,0,0
165,PAYMENT,30218.07,C571485608,14731.0,0.0,M1443202590,0.0,0.0,0,0
304,PAYMENT,17317.63,C1466420072,0.0,0.0,M1687292550,0.0,0.0,0,0
133,CASH_OUT,47899.83,C777415223,0.0,0.0,C41493615,463993.48,511893.32,0,0
357,TRANSFER,7688.05,C262220184,35943.0,28254.95,C2122372980,44960.93,52648.99,0,0
19,CASH_IN,9830.94,C1936781742,2571137.53,2580968.47,C219860070,1106002.75,1096171.81,0,0
137,CASH_IN,12462.87,C565021293,8707058.44,8719521.31,C223705820,1385961.23,1373498.36,0,0
11,CASH_OUT,97268.85,C1873094900,0.0,0.0,C1374126829,481134.39,578403.23,0,0
133,CASH_OUT,272277.15,C1984547572,11511.0,0.0,C623476050,1.111787024E7,1.13901474E7,0,0
330,PAYMENT,3668.63,C366703651,20955.0,17286.37,M940084371,0.0,0.0,0,0
258,CASH_IN,192737.42,C1245287590,7421405.83,7614143.25,C337586004,268127.22,75389.8,0,0
16,CASH_IN,28115.68,C260447266,5365651.59,5393767.27,C1813793778,162729.45,134613.76,0,0
399,CASH_OUT,146821.88,C1433296376,0.0,0.0,C299913853,275536.61,422358.48,0,0
302,CASH_OUT,94182.66,C2136523721,198153.0,103970.34,C1701498109,32377.74,126560.4,0,0
258,CASH_OUT,72833.86,C470270891,102655.0,29821.14,C1010404193,0.0,72833.86,0,0
187,CASH_IN,283562.22,C102088538,189942.07,473504.28,C1077565029,1740366.75,1456804.53,0,0
137,CASH_IN,74909.92,C1165862590,2.081253786E7,2.088744778E7,C647876415,930233.7,855323.78,0,0
351,PAYMENT,21558.52,C1049139476,40493.0,18934.48,M728148013,0.0,0.0,0,0
263,PAYMENT,21711.46,C1737970066,0.0,0.0,M2036972672,0.0,0.0,0,0
394,PAYMENT,17382.56,C826993524,0.0,0.0,M672109515,0.0,0.0,0,0
192,TRANSFER,300555.07,C920040037,11281.0,0.0,C1560266496,736246.94,1036802.01,0,0
202,CASH_IN,151629.56,C1100315102,20588.0,172217.56,C931912711,210148.34,58518.77,0,0
401,CASH_IN,204967.28,C773581717,1.145780699E7,1.166277427E7,C1761011794,297336.84,92369.57,0,0
12,CASH_OUT,154908.76,C2028713792,21579.0,0.0,C1924941349,0.0,154908.76,0,0
187,CASH_IN,202414.93,C1180587705,2319191.93,2521606.86,C653975083,207251.77,4836.84,0,0
14,PAYMENT,21582.37,C32608973,0.0,0.0,M415454094,0.0,0.0,0,0
252,CASH_IN,319815.18,C1629905540,100081.0,419896.18,C155908498,0.0,0.0,0,0
353,CASH_IN,83731.45,C928529240,1438778.43,1522509.87,C2075847804,5056337.24,4972605.8,0,0
14,PAYMENT,12878.73,C2043673697,308731.0,295852.27,M807704510,0.0,0.0,0,0
234,PAYMENT,17172.08,C1719451985,0.0,0.0,M2022199724,0.0,0.0,0,0
155,PAYMENT,12054.16,C262607664,0.0,0.0,M311574342,0.0,0.0,0,0
129,CASH_IN,169277.71,C1419817114,7878642.43,8047920.14,C1878271350,1504943.87,1335666.16,0,0
350,PAYMENT,1759.74,C221001447,158982.42,157222.68,M655294529,0.0,0.0,0,0
277,TRANSFER,340802.01,C53464644,0.0,0.0,C1746038925,3363625.9,3704427.91,0,0
212,CASH_IN,28185.97,C1455417640,1638053.84,1666239.81,C215942383,543545.48,515359.52,0,0
383,CASH_IN,136799.39,C1942832007,1175506.19,1312305.58,C1135548307,184215.27,47415.88,0,0
380,PAYMENT,26362.62,C407444852,188523.0,162160.38,M511692064,0.0,0.0,0,0
308,PAYMENT,33311.64,C1482709996,0.0,0.0,M1234537402,0.0,0.0,0,0
690,PAYMENT,12363.72,C66467637,12416.0,52.28,M809820813,0.0,0.0,0,0
260,CASH_OUT,60547.28,C1289222801,0.0,0.0,C879970394,547275.23,607822.51,0,0
38,CASH_IN,528536.17,C2916164,24331.0,552867.17,C1052727200,34434.67,0.0,0,0
226,TRANSFER,1490678.38,C21050330,645.56,0.0,C1523762310,7830067.25,9320745.63,0,0
350,CASH_OUT,2786.65,C1851637076,0.0,0.0,C245456577,4746806.26,4749592.91,0,0
234,CASH_OUT,43320.16,C900979081,24552.2,0.0,C1127705091,2139861.12,2183181.28,0,0
226,TRANSFER,94483.0,C1848704578,0.0,0.0,C795174139,111562.09,206045.09,0,0
330,CASH_IN,9137.1,C1632329809,674558.7,683695.8,C282410461,1626178.06,1617040.96,0,0
279,TRANSFER,216479.19,C2107984198,613.0,0.0,C437607419,1.084400919E7,1.106048839E7,0,0
256,CASH_IN,19876.26,C1341076264,6209905.28,6229781.54,C1711344401,120513.44,100637.18,0,0
129,CASH_OUT,428387.82,C500765477,215.29,0.0,C1732817669,1599550.32,2027938.14,0,0
23,CASH_OUT,243719.77,C357492340,0.0,0.0,C6200517,251612.65,495332.42,0,0
11,CASH_IN,53494.65,C716142353,1907091.49,1960586.14,C680062071,1275014.01,1221519.36,0,0
273,CASH_IN,99729.17,C1320196654,261161.5,360890.67,C1702006114,181429.6,81700.42,0,0
303,PAYMENT,42293.9,C1807385269,18851.0,0.0,M743649757,0.0,0.0,0,0
239,PAYMENT,6773.42,C475473363,11020.0,4246.58,M2047081274,0.0,0.0,0,0
182,CASH_OUT,85591.91,C1002908903,13304.0,0.0,C2089258866,0.0,85591.91,0,0
574,PAYMENT,1217.25,C784263682,50782.0,49564.75,M607419108,0.0,0.0,0,0
133,CASH_OUT,147645.62,C936630191,0.0,0.0,C206157790,277923.97,425569.59,0,0
34,CASH_OUT,326730.03,C1630695642,0.0,0.0,C1754391457,935499.89,1177148.23,0,0
306,PAYMENT,12511.98,C643680748,0.0,0.0,M730807593,0.0,0.0,0,0
211,PAYMENT,650.44,C1465533594,51470.0,50819.56,M433845431,0.0,0.0,0,0
306,CASH_OUT,442216.4,C763435653,199579.0,0.0,C974252581,604152.82,1046369.22,0,0
332,CASH_OUT,41901.73,C835256435,2135.0,0.0,C1166118682,3941302.95,3983204.68,0,0
252,CASH_OUT,57459.8,C869190224,0.0,0.0,C1397527618,532257.73,589717.52,0,0
355,CASH_OUT,100220.61,C236133166,580.0,0.0,C2123018606,0.0,100220.61,0,0
492,PAYMENT,8693.21,C1699108921,0.0,0.0,M2008321739,0.0,0.0,0,0
304,CASH_OUT,374178.22,C1030380434,20480.0,0.0,C1103170060,2399894.23,2774072.46,0,0
163,CASH_OUT,269199.85,C805730397,51558.0,0.0,C610313054,1068992.68,1822914.35,0,0
253,CASH_IN,336619.09,C418671595,5157.0,341776.09,C1966745260,502585.9,165966.81,0,0
178,TRANSFER,1555270.56,C363570418,7596.0,0.0,C1044375776,342749.04,1898019.61,0,0
373,CASH_IN,257284.1,C2042060981,19819.0,277103.1,C674394363,3138928.38,2881644.28,0,0
130,TRANSFER,792371.37,C2017052963,0.0,0.0,C772586292,1.453794988E7,1.533032125E7,0,0
139,CASH_OUT,5484.75,C390011545,25370.0,19885.25,C1325466901,0.0,5484.75,0,0
280,CASH_OUT,52309.96,C2009162117,54636.0,2326.04,C1893820188,0.0,441542.71,0,0
233,CASH_OUT,16611.32,C44408242,5066.0,0.0,C1181359943,257858.63,274469.95,0,0
33,PAYMENT,6044.41,C140684980,232.0,0.0,M308821033,0.0,0.0,0,0
277,CASH_IN,299241.84,C1244178398,2281178.48,2580420.32,C1698571173,3219802.64,2920560.8,0,0
37,CASH_OUT,544794.2,C645360502,0.0,0.0,C1890087601,1042653.22,1587447.42,0,0
193,PAYMENT,19204.38,C724508860,15279.0,0.0,M461379422,0.0,0.0,0,0
329,CASH_OUT,134629.35,C874744137,79805.0,0.0,C1124770266,52655.99,232644.88,0,0
346,PAYMENT,2268.79,C1855389435,0.0,0.0,M65475698,0.0,0.0,0,0
282,CASH_IN,189017.53,C1761781810,198147.0,387164.53,C270982547,0.0,0.0,0,0
42,CASH_IN,16629.12,C2070195600,6920522.79,6937151.91,C1671808309,940221.58,923592.46,0,0
306,CASH_OUT,285354.17,C196828761,0.0,0.0,C82132881,856761.74,1142115.91,0,0
249,CASH_OUT,200647.14,C1320379514,78541.0,0.0,C1049897349,1480818.89,1681466.03,0,0
11,CASH_OUT,514941.97,C1376717980,82412.03,0.0,C330226144,1374712.77,2206278.78,0,0
358,PAYMENT,6159.01,C443067503,0.0,0.0,M626033824,0.0,0.0,0,0
33,PAYMENT,3479.46,C1886784695,0.0,0.0,M1790259164,0.0,0.0,0,0
42,PAYMENT,7980.22,C1146766162,16179.0,8198.78,M1715661750,0.0,0.0,0,0
187,CASH_IN,180941.96,C715371466,9343.0,190284.96,C696506989,0.0,0.0,0,0
212,TRANSFER,1086870.08,C1866353775,5438.0,0.0,C694005418,265691.6,1352561.68,0,0
277,CASH_OUT,134030.33,C1719436154,0.0,0.0,C70505529,965934.28,1099964.61,0,0
185,CASH_OUT,132285.26,C608181981,0.0,0.0,C1203938893,258206.93,390492.19,0,0
24,CASH_OUT,55188.16,C976841999,0.0,0.0,C327467918,76033.14,131221.3,0,0
283,TRANSFER,97681.11,C1792018241,22392.0,0.0,C1561471769,0.0,97681.11,0,0
403,TRANSFER,779925.16,C1389166403,0.0,0.0,C2134908631,2893567.84,3673493.0,0,0
290,PAYMENT,76440.39,C249709382,50977.75,0.0,M1985640797,0.0,0.0,0,0
377,PAYMENT,2419.95,C162163659,0.0,0.0,M1411702020,0.0,0.0,0,0
398,TRANSFER,1249809.53,C22303469,0.0,0.0,C283821430,1321339.29,2571148.82,0,0
183,CASH_OUT,102347.02,C561427,561688.0,459340.98,C2023616558,437893.54,540240.56,0,0
133,CASH_OUT,221169.82,C141837629,0.0,0.0,C896297820,2488207.87,2709377.69,0,0
185,PAYMENT,24849.56,C291818848,120607.0,95757.44,M1692596859,0.0,0.0,0,0
308,CASH_OUT,115444.81,C1241086948,0.0,0.0,C983336339,1092589.6,1208034.41,0,0
354,CASH_IN,77238.33,C24631941,7689207.74,7766446.07,C778565029,103314.76,26076.43,0,0
403,TRANSFER,118550.99,C169648116,0.0,0.0,C667016997,118619.15,237170.14,0,0
545,PAYMENT,42053.06,C1712388456,20804.0,0.0,M647582746,0.0,0.0,0,0
206,TRANSFER,1025540.36,C1084363302,0.0,0.0,C1026021505,3527700.65,4553241.01,0,0
397,PAYMENT,56615.97,C2120776259,0.0,0.0,M2043580232,0.0,0.0,0,0
397,CASH_IN,46435.16,C1634141088,25436.0,71871.16,C1166059072,3951480.94,3905045.78,0,0
